BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-07,OD,machine_learning,PLS,2026-03-26 12:31:08,0.582,0.5969647404648637,-0.014964740464863735,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,machine_learning,PLS,2026-03-27 13:08:16,0.538,0.6166725484644383,-0.07867254846443827,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,machine_learning,PLS,2026-03-30 12:48:26,0.63,0.6246651136602561,0.005334886339743883,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,machine_learning,PLS,2026-03-31 14:44:13,0.637,0.6588637434727729,-0.021863743472772867,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,machine_learning,PLS,2026-04-01 14:38:14,0.662,0.676368997319173,-0.01436899731917296,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,machine_learning,PLS,2026-04-02 13:58:29,0.701,0.7119961051437712,-0.010996105143771251,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,machine_learning,PLS,2026-04-06 15:07:39,0.685,0.7339380034414561,-0.048938003441456046,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,machine_learning,PLS,2026-04-07 15:07:19,0.644,0.7473569878054247,-0.10335698780542468,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,machine_learning,PLS,2026-04-08 14:35:16,0.704,0.7402062192971389,-0.036206219297138964,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,machine_learning,PLS,2026-04-09 16:22:55,0.724,0.7428358815504285,-0.01883588155042848,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,machine_learning,PLS,2026-05-13 15:18:00,0.622,0.7558061585246595,-0.1338061585246595,synthetic_full_cycle,synthetic_growth_cycles
