BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-07,OD,deep_learning,MLP,2026-03-27 13:08:16,0.538,0.649340236346561,-0.11134023634656098,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,deep_learning,MLP,2026-03-30 12:48:26,0.63,0.5421174054781721,0.0878825945218279,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,deep_learning,MLP,2026-03-31 14:44:13,0.637,0.6929975767282588,-0.05599757672825878,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,deep_learning,MLP,2026-04-01 14:38:14,0.662,0.6920075922392697,-0.03000759223926963,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,deep_learning,MLP,2026-04-02 13:58:29,0.701,0.6933626342251273,0.007637365774872618,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,deep_learning,MLP,2026-04-06 15:07:39,0.685,0.7692708663671375,-0.08427086636713743,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,deep_learning,MLP,2026-04-07 15:07:19,0.644,0.7261160484482387,-0.08211604844823872,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,deep_learning,MLP,2026-04-08 14:35:16,0.704,0.6654007034535061,0.038599296546493855,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,deep_learning,MLP,2026-04-09 16:22:55,0.724,0.7670607784803591,-0.04306077848035916,synthetic_full_cycle,synthetic_growth_cycles
BIM-07,OD,deep_learning,MLP,2026-05-13 15:18:00,0.622,0.767451202652901,-0.145451202652901,synthetic_full_cycle,synthetic_growth_cycles
