BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-13,OD,machine_learning,PCR,2026-03-26 12:49:00,0.487,0.5617796777004581,-0.07477967770045812,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-03-27 13:20:00,0.544,0.5872870808199442,-0.043287080819944146,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-03-30 13:02:00,0.446,0.6012765056366631,-0.15527650563666312,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-03-31 14:51:00,0.539,0.5780150120177872,-0.03901501201778712,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-01 14:51:00,0.597,0.5933763560420156,0.0036236439579844237,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-02 14:12:00,0.621,0.6098322391910378,0.011167760808962202,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-06 15:24:00,0.739,0.6617803943643548,0.07721960563564523,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-07 15:20:00,0.734,0.721494613949643,0.012505386050357004,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-08 14:42:00,0.845,0.7624006832971328,0.08259931670286713,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-09 16:39:00,0.5,0.8289768153092767,-0.3289768153092767,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-10 15:30:00,0.534,0.7570790768305365,-0.22307907683053652,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-13 15:47:00,0.651,0.696607163384114,-0.04560716338411397,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-14 15:19:00,0.651,0.640449591845908,0.010550408154092028,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-15 15:14:00,0.73,0.6855007812256051,0.04449921877439489,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-16 15:04:50,0.676,0.7436640289588831,-0.06766402895888302,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-20 21:20:08,0.674,0.7511011751982377,-0.07710117519823767,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-27 16:30:31,0.577,0.7575667623312459,-0.1805667623312459,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-28 15:27:06,0.607,0.7119304102613975,-0.10493041026139749,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-04-29 15:33:16,0.605,0.6913004983826373,-0.08630049838263731,synthetic_full_cycle,synthetic_growth_cycles
BIM-13,OD,machine_learning,PCR,2026-05-13 15:21:00,0.414,0.6711477255565969,-0.2571477255565969,synthetic_full_cycle,synthetic_growth_cycles
