BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-12,OD,machine_learning,Linear_Regression,2026-04-01 14:49:40,0.674,0.5712917627287121,0.10270823727128797,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,Linear_Regression,2026-04-02 14:09:21,0.657,0.7349012798256557,-0.07790127982565564,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,Linear_Regression,2026-04-06 15:22:03,0.667,0.6702681600684673,-0.0032681600684673073,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,Linear_Regression,2026-04-07 15:18:02,0.637,0.6868900656731132,-0.04989006567311316,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,Linear_Regression,2026-04-08 14:40:56,0.669,0.6384334497276781,0.030566550272321913,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,Linear_Regression,2026-04-09 16:39:17,0.652,0.7001632661196674,-0.04816326611966737,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,Linear_Regression,2026-04-10 15:28:16,0.647,0.6613143094033525,-0.014314309403352432,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,Linear_Regression,2026-04-13 15:44:57,0.66,0.6598277329991395,0.00017226700086048208,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,Linear_Regression,2026-04-14 15:16:37,0.66,0.6829250252791764,-0.022925025279176392,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,Linear_Regression,2026-04-15 15:12:47,0.685,0.6769341228087943,0.008065877191205773,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,Linear_Regression,2026-04-16 15:02:28,0.579,0.7133259438363411,-0.1343259438363411,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,Linear_Regression,2026-04-20 21:19:58,0.62,0.5427918678942683,0.07720813210573174,synthetic_full_cycle,synthetic_growth_cycles
