BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-12,OD,machine_learning,AdaBoost,2026-04-01 14:49:40,0.674,0.6940196202533231,-0.020019620253323045,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,AdaBoost,2026-04-02 14:09:21,0.657,0.791169545060701,-0.134169545060701,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,AdaBoost,2026-04-06 15:22:03,0.667,0.792681066584018,-0.125681066584018,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,AdaBoost,2026-04-07 15:18:02,0.637,0.791169545060701,-0.15416954506070102,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,AdaBoost,2026-04-08 14:40:56,0.669,0.729912349751777,-0.06091234975177695,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,AdaBoost,2026-04-09 16:39:17,0.652,0.791169545060701,-0.139169545060701,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,AdaBoost,2026-04-10 15:28:16,0.647,0.7754466055664649,-0.12844660556646492,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,AdaBoost,2026-04-13 15:44:57,0.66,0.7754466055664649,-0.11544660556646491,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,AdaBoost,2026-04-14 15:16:37,0.66,0.791169545060701,-0.131169545060701,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,AdaBoost,2026-04-15 15:12:47,0.685,0.791169545060701,-0.10616954506070098,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,AdaBoost,2026-04-16 15:02:28,0.579,0.791169545060701,-0.21216954506070107,synthetic_full_cycle,synthetic_growth_cycles
BIM-12,OD,machine_learning,AdaBoost,2026-04-20 21:19:58,0.62,0.6940196202533231,-0.07401962025332309,synthetic_full_cycle,synthetic_growth_cycles
