BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-02,OD,machine_learning,Random_Forest,2026-03-24 13:01:56,0.669,0.7817825442882412,-0.1127825442882412,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,Random_Forest,2026-03-25 12:01:45,0.765,0.6711847804372484,0.09381521956275163,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,Random_Forest,2026-03-26 12:09:38,0.456,0.800823752222388,-0.344823752222388,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,Random_Forest,2026-03-27 12:51:34,0.469,0.5229711980545835,-0.0539711980545835,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,Random_Forest,2026-03-30 12:39:11,0.694,0.5062315411490015,0.18776845885099847,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,Random_Forest,2026-03-31 14:37:02,0.677,0.9015199536226365,-0.22451995362263644,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,Random_Forest,2026-04-01 14:27:25,0.85,0.7626546316628285,0.08734536833717144,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,Random_Forest,2026-04-02 13:44:19,0.814,0.9209768225397003,-0.10697682253970031,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,Random_Forest,2026-04-06 14:57:18,0.68,0.830739510888035,-0.15073951088803494,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,Random_Forest,2026-04-07 14:58:47,0.739,0.6117105274352799,0.12728947256472012,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,Random_Forest,2026-04-08 14:28:43,0.665,0.7398758266239374,-0.07487582662393732,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,Random_Forest,2026-04-09 16:17:04,0.637,0.6685907121576922,-0.03159071215769216,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,Random_Forest,2026-04-10 15:05:25,0.657,0.6592152235244609,-0.0022152235244609075,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,Random_Forest,2026-04-13 15:24:05,0.558,0.7032856815366146,-0.14528568153661459,synthetic_full_cycle,synthetic_growth_cycles
