BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-02,OD,machine_learning,AdaBoost,2026-03-24 13:01:56,0.669,0.8113469816925598,-0.14234698169255977,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,AdaBoost,2026-03-25 12:01:45,0.765,0.791169545060701,-0.026169545060701016,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,AdaBoost,2026-03-26 12:09:38,0.456,0.8145671981163809,-0.3585671981163809,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,AdaBoost,2026-03-27 12:51:34,0.469,0.574170876852585,-0.10517087685258508,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,AdaBoost,2026-03-30 12:39:11,0.694,0.574170876852585,0.1198291231474149,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,AdaBoost,2026-03-31 14:37:02,0.677,0.8404909082430934,-0.1634909082430933,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,AdaBoost,2026-04-01 14:27:25,0.85,0.8113469816925598,0.03865301830744017,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,AdaBoost,2026-04-02 13:44:19,0.814,0.85129834090839,-0.037298340908390015,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,AdaBoost,2026-04-06 14:57:18,0.68,0.8261471998514381,-0.1461471998514381,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,AdaBoost,2026-04-07 14:58:47,0.739,0.7851319235521044,-0.04613192355210438,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,AdaBoost,2026-04-08 14:28:43,0.665,0.8113469816925598,-0.14634698169255977,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,AdaBoost,2026-04-09 16:17:04,0.637,0.791169545060701,-0.15416954506070102,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,AdaBoost,2026-04-10 15:05:25,0.657,0.729912349751777,-0.07291234975177696,synthetic_full_cycle,synthetic_growth_cycles
BIM-02,OD,machine_learning,AdaBoost,2026-04-13 15:24:05,0.558,0.791169545060701,-0.23316954506070098,synthetic_full_cycle,synthetic_growth_cycles
