BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-09,OD,machine_learning,Linear_Regression,2026-03-31 14:47:22,0.791,0.936541634033943,-0.14554163403394293,synthetic_full_cycle,synthetic_growth_cycles
BIM-09,OD,machine_learning,Linear_Regression,2026-04-01 14:42:36,0.868,0.8142462009220894,0.05375379907791056,synthetic_full_cycle,synthetic_growth_cycles
BIM-09,OD,machine_learning,Linear_Regression,2026-04-02 14:02:36,0.846,0.9129955350716908,-0.06699553507169087,synthetic_full_cycle,synthetic_growth_cycles
