BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-09,OD,machine_learning,CatBoost,2026-03-31 14:47:22,0.791,0.9204382796692527,-0.1294382796692527,synthetic_full_cycle,synthetic_growth_cycles
BIM-09,OD,machine_learning,CatBoost,2026-04-01 14:42:36,0.868,0.830929638506022,0.03707036149397802,synthetic_full_cycle,synthetic_growth_cycles
BIM-09,OD,machine_learning,CatBoost,2026-04-02 14:02:36,0.846,0.888400026722566,-0.04240002672256604,synthetic_full_cycle,synthetic_growth_cycles
