BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-20,OD,machine_learning,CatBoost,2026-03-23 14:23:46,0.567,0.7360965776242898,-0.16909657762428987,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-03-24 13:51:35,0.824,0.5599009098913241,0.2640990901086758,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-03-25 12:33:27,0.812,0.9551077297012562,-0.14310772970125618,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-03-26 13:08:34,0.536,0.845604816175996,-0.309604816175996,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-03-27 13:33:19,0.62,0.5371680749408874,0.08283192505911263,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-03-30 13:24:25,0.722,0.6814860722238363,0.040513927776163694,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-03-31 14:59:20,0.75,0.804757162832997,-0.05475716283299703,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-04-01 15:03:25,0.824,0.7949349803928023,0.02906501960719765,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-04-02 14:28:16,0.822,0.8562508288588095,-0.03425082885880959,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-04-06 15:40:46,0.649,0.8480113657568864,-0.19901136575688638,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-04-07 15:32:10,0.641,0.5765141765268641,0.06448582347313592,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-04-08 14:56:53,0.642,0.5986307141842071,0.04336928581579291,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-04-09 16:50:52,0.609,0.6687031167340063,-0.0597031167340063,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-04-10 15:46:26,0.655,0.6350699857490125,0.019930014250987504,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-04-13 16:04:12,0.622,0.7222985151508676,-0.10029851515086763,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,CatBoost,2026-04-14 15:34:06,0.622,0.6369803918547419,-0.01498039185474187,synthetic_full_cycle,synthetic_growth_cycles
