BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-20,OD,machine_learning,PCR,2026-03-23 14:23:46,0.567,0.7079608666493107,-0.14096086664931073,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-03-24 13:51:35,0.824,0.7153872092897698,0.10861279071023011,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-03-25 12:33:27,0.812,0.7529280904146461,0.05907190958535391,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-03-26 13:08:34,0.536,0.7954156652940021,-0.25941566529400206,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-03-27 13:33:19,0.62,0.7844911898272104,-0.16449118982721045,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-03-30 13:24:25,0.722,0.7235264436566845,-0.0015264436566845285,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-03-31 14:59:20,0.75,0.69813947643765,0.05186052356235005,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-04-01 15:03:25,0.824,0.761822250143499,0.06217774985650093,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-04-02 14:28:16,0.822,0.8224573326967702,-0.0004573326967702851,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-04-06 15:40:46,0.649,0.8522613300407035,-0.20326133004070346,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-04-07 15:32:10,0.641,0.8214448474879236,-0.18044484748792355,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-04-08 14:56:53,0.642,0.7666291547208514,-0.12462915472085134,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-04-09 16:50:52,0.609,0.7136348041212549,-0.10463480412125492,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-04-10 15:46:26,0.655,0.7016637088049498,-0.046663708804949744,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-04-13 16:04:12,0.622,0.7058962280066975,-0.08389622800669749,synthetic_full_cycle,synthetic_growth_cycles
BIM-20,OD,machine_learning,PCR,2026-04-14 15:34:06,0.622,0.700049882288323,-0.07804988228832299,synthetic_full_cycle,synthetic_growth_cycles
