BIM,target,category,model,status,fit_seconds,error,RMSE,MAE,MAPE,SMAPE,R2,Adjusted_R2,AIC,BIC,LogLikelihood,validation_mode,train_source,train_points,test_points,metadata,RMSE_rank,MAE_rank,SMAPE_rank,AIC_rank,BIC_rank,R2_rank,mean_rank
BIM-13,OD,machine_learning,Gaussian_Process_Regression,ok,0.005364735960029066,,0.23150169031420173,0.14627243392107792,25.850307630946386,24.056200659820355,-3.8164648005980535,-4.084046178409057,0.23081717181574302,1.2265494453697339,0.8845914140921285,synthetic_full_cycle,synthetic_growth_cycles,40316.0,20.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 20, ""warmup_points"": 3}",19.0,19.0,19.0,19.0,19.0,19.0,19.0
BIM-14,OD,machine_learning,Elastic_Net,ok,0.0006233210442587733,,0.0720281729262011,0.05530215004503269,9.546554548468094,8.90143514988037,-0.053630468378362606,-0.13467896594592887,-34.35278237961838,-33.64473217851617,18.17639118980919,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",1.0,1.0,1.0,1.0,1.0,1.0,1.0
BIM-14,OD,machine_learning,Polynomial_Regression,ok,0.0007447539828717709,,0.07303588965614724,0.057232378090180905,9.37755273435122,8.996533704691519,-0.08331852901319814,-0.16665072355267485,-33.9359735895606,-33.227923388458386,17.9679867947803,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",2.0,3.0,2.0,2.0,2.0,2.0,2.1666666666666665
BIM-14,OD,machine_learning,Lasso,ok,0.0006870029028505087,,0.07327013836604415,0.05599949097659337,9.710224522030144,9.022834115119318,-0.09027874876372222,-0.17414634482247004,-33.83990827500268,-33.13185807390047,17.91995413750134,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",3.0,2.0,3.0,3.0,3.0,3.0,2.8333333333333335
BIM-14,OD,machine_learning,Ridge,ok,0.0006152999121695757,,0.07422913609903013,0.058775912624958515,9.825884048116421,9.368397780416675,-0.11900579598795957,-0.20508316491011036,-33.449800086414676,-32.741749885312466,17.724900043207338,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",4.0,4.0,5.0,4.0,4.0,4.0,4.166666666666667
BIM-14,OD,machine_learning,Linear_Regression,ok,0.0005292779533192515,,0.07514810718340786,0.05943632424276699,9.914560148570185,9.46452517765755,-0.1468843221575089,-0.23510619309270187,-33.08067451227654,-32.37262431117433,17.54033725613827,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",5.0,6.0,6.0,5.0,5.0,5.0,5.333333333333333
BIM-14,OD,machine_learning,SVR,ok,0.02009239001199603,,0.07539652641759752,0.058817204724398706,9.95395080766874,9.324957582575417,-0.1544794313400204,-0.243285541443099,-32.98166621670637,-32.27361601560416,17.490833108353186,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",6.0,5.0,4.0,6.0,6.0,6.0,5.5
BIM-14,OD,machine_learning,Gaussian_Process_Regression,ok,0.004156915936619043,,0.08348422643986787,0.06669143747724672,11.464564284810015,10.5762062388052,-0.41544297881678927,-0.5243232079565421,-29.9247711003159,-29.21672089921369,15.96238555015795,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",7.0,7.0,7.0,7.0,7.0,7.0,7.0
BIM-14,OD,machine_learning,LightGBM,ok,0.0025564039824530482,,0.0847105414353228,0.06870001292134884,11.575582243402707,10.777504535475213,-0.4573317908989176,-0.5694342363526805,-29.487300871610575,-28.779250670508365,15.743650435805288,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",8.0,8.0,8.0,8.0,8.0,8.0,8.0
BIM-14,OD,machine_learning,Gradient_Boosting,ok,0.0008164370665326715,,0.08588528855946981,0.07050065353189625,11.930051173403914,11.06391186047089,-0.4980319704758065,-0.6132651989739453,-29.07412581575933,-28.36607561465712,15.537062907879665,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",9.0,9.0,9.0,9.0,9.0,9.0,9.0
BIM-14,OD,machine_learning,Extra_Trees,ok,0.015812930068932474,,0.08746349789959555,0.07181736749208192,12.318476676031356,11.326397392462551,-0.5535928278352167,-0.6730999684379255,-28.5278561894189,-27.819805988316688,15.26392809470945,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",10.0,11.0,12.0,10.0,10.0,10.0,10.5
BIM-14,OD,machine_learning,CatBoost,ok,0.0011585480533540249,,0.08746818925768644,0.07074200185671502,11.977499865418304,11.132570535166707,-0.5537594952090741,-0.6732794563790028,-28.52624709566296,-27.81819689456075,15.26312354783148,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",11.0,10.0,10.0,11.0,11.0,11.0,10.666666666666666
BIM-14,OD,machine_learning,XGBoost,ok,0.0017579670529812574,,0.0910176898702666,0.0726423027674357,12.305691947141092,11.318558251110012,-0.6824227820995896,-0.8118399191841734,-27.332885919218818,-26.624835718116607,14.666442959609409,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",12.0,12.0,11.0,12.0,12.0,13.0,12.0
BIM-14,OD,deep_learning,MLP,ok,0.0010623648995533586,,0.0928862659460331,0.07552180038162257,13.021442617850104,11.919511670878254,-0.6444995314401831,-0.7815411590601984,-24.808346539821116,-24.169289210205857,13.404173269910558,synthetic_full_cycle,synthetic_growth_cycles,40316.0,14.0,"{""lags"": 4, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 32316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 14, ""warmup_points"": 4}",13.0,13.0,13.0,15.0,15.0,12.0,13.5
BIM-14,OD,machine_learning,Random_Forest,ok,0.0335373911075294,,0.09452075145850286,0.07681172139439515,13.18729010173915,12.013180560109983,-0.814420128480486,-0.9539909075943696,-26.199920296933772,-25.491870095831562,14.099960148466886,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",14.0,14.0,14.0,13.0,13.0,14.0,13.666666666666666
BIM-14,OD,machine_learning,KNN,ok,0.0021250999998301268,,0.09501766935688119,0.08060190647414404,13.779897302275787,12.670025377236655,-0.8335479460644861,-0.9745900957617541,-26.04261634723575,-25.33456614613354,14.021308173617875,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",15.0,15.0,16.0,14.0,14.0,15.0,14.833333333333334
BIM-14,OD,machine_learning,Decision_Trees,ok,0.0006385500309988856,,0.10031523770141632,0.08077835186832397,13.58082714583938,12.48136118152084,-1.0437009032396753,-1.2009086650273426,-24.414974232940807,-23.706924031838597,13.207487116470404,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",16.0,16.0,15.0,16.0,16.0,16.0,15.833333333333334
BIM-14,OD,machine_learning,PLS,ok,0.0006421708967536688,,0.10729848091350015,0.08297440141714076,14.831980067556588,13.057330941355778,-1.3381408556647654,-1.5179978445620552,-22.396067608526234,-21.688017407424024,12.198033804263117,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",17.0,17.0,17.0,17.0,17.0,17.0,17.0
BIM-14,OD,machine_learning,PCR,ok,0.0016862349584698677,,0.10897354411986877,0.08408912773460166,15.039302460628354,13.20961237422561,-1.4117132804524273,-1.5972296866410756,-21.931348225146035,-21.223298024043824,11.965674112573017,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",18.0,18.0,18.0,18.0,18.0,18.0,18.0
BIM-14,OD,machine_learning,AdaBoost,ok,0.0033383200643584132,,0.12882442648145895,0.11281966329575342,19.16886526625902,16.952317348407465,-2.3703884598484746,-2.6296491106060498,-16.910989104780256,-16.202938903678046,9.455494552390128,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 3}",19.0,19.0,19.0,19.0,19.0,19.0,19.0
BIM-15,OD,machine_learning,Ridge,ok,0.0006165601080283523,,0.0833437869750041,0.06984191216140646,9.93142649841632,9.852452057040423,0.34128715558568,0.26809683953964436,-21.448538976514996,-21.050643703716624,11.724269488257498,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",2.0,4.0,4.0,1.0,1.0,2.0,2.3333333333333335
BIM-15,OD,machine_learning,Elastic_Net,ok,0.0005999099230393767,,0.08341710131477773,0.06843096596997472,10.073763364237728,9.793411899974663,0.34012775691093833,0.26680861878993145,-21.42919492533517,-21.031299652536802,11.714597462667586,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",3.0,3.0,3.0,2.0,2.0,3.0,2.6666666666666665
BIM-15,OD,machine_learning,Lasso,ok,0.0006379410624504089,,0.08356960668349804,0.06760103002869083,9.992739797785898,9.663345219881675,0.33771275928842237,0.264125288098247,-21.389010660552945,-20.991115387754576,11.694505330276472,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",4.0,2.0,2.0,3.0,3.0,4.0,3.0
BIM-15,OD,deep_learning,MLP,ok,0.0014088359894230962,,0.0767887401377318,0.061313483137617274,8.491673572117113,8.166389638121847,0.39464605753853954,0.31897681473085693,-20.955174583249878,-20.65258949025583,11.477587291624939,synthetic_full_cycle,synthetic_growth_cycles,40316.0,10.0,"{""lags"": 4, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 32316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 10, ""warmup_points"": 4}",1.0,1.0,1.0,8.0,7.0,1.0,3.1666666666666665
BIM-15,OD,machine_learning,Linear_Regression,ok,0.0005073570646345615,,0.08373254536105977,0.07004597715157318,9.937330268482423,9.8574578932375,0.3351276709622638,0.2612529677358487,-21.346158228639556,-20.948262955841187,11.673079114319778,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",5.0,5.0,5.0,4.0,4.0,5.0,4.666666666666667
BIM-15,OD,machine_learning,CatBoost,ok,0.0012506210478022695,,0.08433202357535736,0.07208840461637933,10.256962055680496,10.103138731080966,0.32557336284474536,0.2506370698274948,-21.18921168444418,-20.79131641164581,11.59460584222209,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",7.0,6.0,6.0,6.0,6.0,7.0,6.333333333333333
BIM-15,OD,machine_learning,LightGBM,ok,0.0014113570796325803,,0.08425623784964796,0.07371804145779423,10.667333463720711,10.381381387979156,0.3267849772204132,0.2519833080226813,-21.208991069602096,-20.811095796803727,11.604495534801048,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",6.0,8.0,9.0,5.0,5.0,6.0,6.5
BIM-15,OD,machine_learning,Gradient_Boosting,ok,0.0008270270191133022,,0.08502751223848742,0.07230357080545488,10.642936666428964,10.263757993437332,0.31440346035960376,0.2382260670662264,-21.008521101810437,-20.610625829012065,11.504260550905219,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",8.0,7.0,7.0,7.0,8.0,8.0,7.5
BIM-15,OD,machine_learning,XGBoost,ok,0.0016993859317153692,,0.08578777616355428,0.07396328379891137,10.55667863340096,10.308580687842918,0.3020882795099057,0.2245425327887841,-20.81268480456806,-20.414789531769692,11.40634240228403,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",9.0,9.0,8.0,9.0,9.0,9.0,8.833333333333334
BIM-15,OD,machine_learning,Extra_Trees,ok,0.014951300923712552,,0.08835157934153166,0.07557818462016605,10.948121643506447,10.593310985221205,0.25975018713082676,0.1775002079231408,-20.16483876653775,-19.766943493739376,11.082419383268874,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",10.0,10.0,10.0,10.0,10.0,10.0,10.0
BIM-15,OD,machine_learning,SVR,ok,0.015112326014786959,,0.0910722646280236,0.07736947715459773,11.268615144483588,10.93292260173237,0.21345795347042718,0.1260643927449191,-19.49759562748723,-19.099700354688856,10.748797813743614,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",12.0,11.0,11.0,12.0,12.0,12.0,11.666666666666666
BIM-15,OD,machine_learning,Random_Forest,ok,0.02230902190785855,,0.08944809436761673,0.08075602985980225,11.662801173667269,11.274416433244383,0.24126196208508266,0.15695773565009175,-19.893481278530707,-19.495586005732335,10.946740639265354,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",11.0,14.0,13.0,11.0,11.0,11.0,11.833333333333334
BIM-15,OD,machine_learning,Polynomial_Regression,ok,0.0009232109878212214,,0.09243283219221768,0.0781080319896858,11.257216726642307,11.372151915431566,0.1897814309301924,0.09975714547799164,-19.17135907673214,-18.773463803933772,10.58567953836607,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",13.0,12.0,15.0,13.0,13.0,13.0,13.166666666666666
BIM-15,OD,machine_learning,Decision_Trees,ok,0.0009686310077086091,,0.0994596977402562,0.0799762950694865,11.918356539334402,11.26054588732235,0.06191121917639952,-0.04232086758177811,-17.559413093078568,-17.161517820280196,9.779706546539284,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",14.0,13.0,12.0,14.0,14.0,14.0,13.5
BIM-15,OD,machine_learning,KNN,ok,0.0010154640767723322,,0.10167311735165592,0.08096361351625937,11.94614432142609,11.323209771688832,0.019693345356395442,-0.08922961627067183,-17.07518383078963,-16.67728855799126,9.537591915394815,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",16.0,15.0,14.0,16.0,16.0,16.0,15.5
BIM-15,OD,machine_learning,Gaussian_Process_Regression,ok,0.0032216659747064114,,0.09986021980011653,0.08859222168226656,13.088662998786072,12.434819037278512,0.054340679990659724,-0.050732577788155986,-17.470997471744333,-17.07310219894596,9.735498735872167,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",15.0,17.0,17.0,15.0,15.0,15.0,15.666666666666666
BIM-15,OD,machine_learning,AdaBoost,ok,0.002960046986117959,,0.10452615149449197,0.08702244357110257,13.595175018123488,12.416205034409435,-0.03609503611111031,-0.15121670679012245,-16.46634794718963,-16.06845267439126,9.233173973594814,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",17.0,16.0,16.0,17.0,17.0,17.0,16.666666666666668
BIM-15,OD,machine_learning,PLS,ok,0.0006366010056808591,,0.12901262516649833,0.11348400244804284,17.52239994458491,16.027521495053126,-0.57838918562593,-0.7537657618065889,-11.835942487333142,-11.438047214534771,6.917971243666571,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",18.0,18.0,18.0,18.0,18.0,18.0,18.0
BIM-15,OD,machine_learning,PCR,ok,0.001776808057911694,,0.13115220575415287,0.11584305829217455,17.88772037356687,16.333820957916892,-0.631176176902446,-0.8124179743360511,-11.474080863010776,-11.076185590212406,6.737040431505388,synthetic_full_cycle,synthetic_growth_cycles,40316.0,11.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 11, ""warmup_points"": 3}",19.0,19.0,19.0,19.0,19.0,19.0,19.0
BIM-17,OD,machine_learning,Gradient_Boosting,ok,0.0008195369737222791,,0.1624573299813853,0.07504732772004433,18.901724690484393,11.873772344780196,0.5726872306316313,0.5338406152345069,-8.358435443694399,-7.793486086232862,5.179217721847199,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",1.0,3.0,2.0,1.0,1.0,1.0,1.5
BIM-17,OD,machine_learning,Elastic_Net,ok,0.0006303300615400076,,0.16261312967669736,0.0710985771205993,19.08281747687593,12.054350267693977,0.5718672353414874,0.5329460749179864,-8.333512893718357,-7.768563536256821,5.1667564468591785,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",2.0,2.0,3.0,2.0,2.0,2.0,2.1666666666666665
BIM-17,OD,machine_learning,Lasso,ok,0.0006353310309350491,,0.1629851504657714,0.07060591933374812,19.09094320077522,11.822273821255818,0.5699060593847229,0.5308066102378796,-8.27409891449956,-7.709149557038023,5.13704945724978,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",3.0,1.0,1.0,3.0,3.0,3.0,2.3333333333333335
BIM-17,OD,machine_learning,Random_Forest,ok,0.015238509979099035,,0.1642557222126603,0.08452963208528431,22.22341140483032,14.739021897547758,0.5631742162950668,0.5234627814128001,-8.072198515244963,-7.507249157783427,5.036099257622482,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",4.0,5.0,5.0,4.0,4.0,4.0,4.333333333333333
