BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
T2,OD,machine_learning,Random_Forest,2026-05-08 00:00:00,0.451,0.5175696466518274,-0.06656964665182735,synthetic_full_cycle,synthetic_growth_cycles
T2,OD,machine_learning,Random_Forest,2026-05-11 00:00:00,0.624,0.5079649947265831,0.11603500527341692,synthetic_full_cycle,synthetic_growth_cycles
T2,OD,machine_learning,Random_Forest,2026-05-12 00:00:00,0.608,0.8551706441304647,-0.24717064413046475,synthetic_full_cycle,synthetic_growth_cycles
T2,OD,machine_learning,Random_Forest,2026-05-13 00:00:00,0.553,0.7003669765871543,-0.14736697658715425,synthetic_full_cycle,synthetic_growth_cycles
