BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-14,OD,machine_learning,Polynomial_Regression,2026-03-27 13:21:46,0.642,0.5881996029481728,0.053800397051827265,synthetic_full_cycle,synthetic_growth_cycles
BIM-14,OD,machine_learning,Polynomial_Regression,2026-03-30 13:03:49,0.594,0.7146517918402733,-0.1206517918402733,synthetic_full_cycle,synthetic_growth_cycles
BIM-14,OD,machine_learning,Polynomial_Regression,2026-03-31 14:52:45,0.702,0.6049122825880072,0.09708771741199274,synthetic_full_cycle,synthetic_growth_cycles
BIM-14,OD,machine_learning,Polynomial_Regression,2026-04-01 14:54:33,0.689,0.7743641453281818,-0.08536414532818182,synthetic_full_cycle,synthetic_growth_cycles
BIM-14,OD,machine_learning,Polynomial_Regression,2026-04-02 14:14:59,0.719,0.7199814910667163,-0.0009814910667163002,synthetic_full_cycle,synthetic_growth_cycles
BIM-14,OD,machine_learning,Polynomial_Regression,2026-04-06 15:27:44,0.589,0.7420292434967538,-0.15302924349675384,synthetic_full_cycle,synthetic_growth_cycles
BIM-14,OD,machine_learning,Polynomial_Regression,2026-04-07 15:22:31,0.608,0.5400767073951662,0.06792329260483376,synthetic_full_cycle,synthetic_growth_cycles
BIM-14,OD,machine_learning,Polynomial_Regression,2026-04-08 14:43:44,0.631,0.5973964177054982,0.03360358229450178,synthetic_full_cycle,synthetic_growth_cycles
BIM-14,OD,machine_learning,Polynomial_Regression,2026-04-09 16:42:01,0.622,0.6638767969830744,-0.04187679698307445,synthetic_full_cycle,synthetic_growth_cycles
BIM-14,OD,machine_learning,Polynomial_Regression,2026-04-10 15:33:07,0.648,0.6363973070588816,0.011602692941118375,synthetic_full_cycle,synthetic_growth_cycles
BIM-14,OD,machine_learning,Polynomial_Regression,2026-04-13 15:49:57,0.674,0.6745253132566009,-0.0005253132566008789,synthetic_full_cycle,synthetic_growth_cycles
BIM-14,OD,machine_learning,Polynomial_Regression,2026-04-14 15:22:24,0.674,0.7071591230419818,-0.033159123041981764,synthetic_full_cycle,synthetic_growth_cycles
BIM-14,OD,machine_learning,Polynomial_Regression,2026-04-15 15:16:49,0.581,0.691626383235341,-0.11062638323534102,synthetic_full_cycle,synthetic_growth_cycles
BIM-14,OD,machine_learning,Polynomial_Regression,2026-04-16 15:06:32,0.527,0.5389401304237891,-0.011940130423789053,synthetic_full_cycle,synthetic_growth_cycles
BIM-14,OD,machine_learning,Polynomial_Regression,2026-04-20 21:20:18,0.437,0.4733135703757272,-0.03631357037572719,synthetic_full_cycle,synthetic_growth_cycles
