BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-17,OD,machine_learning,Linear_Regression,2026-03-30 13:17:54,0.814,0.9836973902339661,-0.16969739023396613,synthetic_full_cycle,synthetic_growth_cycles
BIM-17,OD,machine_learning,Linear_Regression,2026-03-31 14:56:23,0.86,0.8225857164323049,0.03741428356769505,synthetic_full_cycle,synthetic_growth_cycles
BIM-17,OD,machine_learning,Linear_Regression,2026-04-01 14:59:45,0.888,0.8863105082775933,0.001689491722406733,synthetic_full_cycle,synthetic_growth_cycles
BIM-17,OD,machine_learning,Linear_Regression,2026-04-02 14:23:34,0.862,0.9075352031517687,-0.04553520315176873,synthetic_full_cycle,synthetic_growth_cycles
BIM-17,OD,machine_learning,Linear_Regression,2026-04-06 15:35:46,0.859,0.8516681998323938,0.007331800167606151,synthetic_full_cycle,synthetic_growth_cycles
BIM-17,OD,machine_learning,Linear_Regression,2026-04-07 15:28:50,0.826,0.8578593045411413,-0.03185930454114139,synthetic_full_cycle,synthetic_growth_cycles
BIM-17,OD,machine_learning,Linear_Regression,2026-04-08 14:48:55,0.849,0.811932022463865,0.037067977536135,synthetic_full_cycle,synthetic_growth_cycles
BIM-17,OD,machine_learning,Linear_Regression,2026-04-09 16:48:00,0.86,0.8626328565760386,-0.0026328565760386224,synthetic_full_cycle,synthetic_growth_cycles
BIM-17,OD,machine_learning,Linear_Regression,2026-04-10 15:39:48,0.898,0.8702203475914889,0.027779652408511102,synthetic_full_cycle,synthetic_growth_cycles
BIM-17,OD,machine_learning,Linear_Regression,2026-04-13 15:57:32,0.863,0.9199229277325426,-0.056922927732542594,synthetic_full_cycle,synthetic_growth_cycles
BIM-17,OD,machine_learning,Linear_Regression,2026-04-20 21:20:45,0.302,0.8482733908412974,-0.5462733908412973,synthetic_full_cycle,synthetic_growth_cycles
BIM-17,OD,machine_learning,Linear_Regression,2026-04-27 16:20:17,0.249,0.024751292726810023,0.22424870727318996,synthetic_full_cycle,synthetic_growth_cycles
BIM-17,OD,machine_learning,Linear_Regression,2026-04-28 15:35:12,0.261,0.22237748066067792,0.03862251933932209,synthetic_full_cycle,synthetic_growth_cycles
