BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-04,OD,machine_learning,XGBoost,2026-03-24 13:08:33,0.471,0.5503737330436707,-0.07937373304367068,synthetic_full_cycle,synthetic_growth_cycles
BIM-04,OD,machine_learning,XGBoost,2026-03-25 12:05:21,0.609,0.5684518814086914,0.04054811859130858,synthetic_full_cycle,synthetic_growth_cycles
BIM-04,OD,machine_learning,XGBoost,2026-03-26 12:20:42,0.579,0.7600122094154358,-0.18101220941543583,synthetic_full_cycle,synthetic_growth_cycles
BIM-04,OD,machine_learning,XGBoost,2026-03-27 12:58:48,0.687,0.6215023398399353,0.06549766016006475,synthetic_full_cycle,synthetic_growth_cycles
BIM-04,OD,machine_learning,XGBoost,2026-03-30 12:42:53,0.665,0.7792869210243225,-0.11428692102432247,synthetic_full_cycle,synthetic_growth_cycles
BIM-04,OD,machine_learning,XGBoost,2026-03-31 14:40:06,0.748,0.7240868210792542,0.023913178920745848,synthetic_full_cycle,synthetic_growth_cycles
BIM-04,OD,machine_learning,XGBoost,2026-04-01 14:31:50,0.752,0.8118689060211182,-0.05986890602111816,synthetic_full_cycle,synthetic_growth_cycles
BIM-04,OD,machine_learning,XGBoost,2026-04-02 13:52:12,0.734,0.7805505394935608,-0.046550539493560805,synthetic_full_cycle,synthetic_growth_cycles
BIM-04,OD,machine_learning,XGBoost,2026-04-06 15:01:13,0.545,0.7451961040496826,-0.20019610404968258,synthetic_full_cycle,synthetic_growth_cycles
BIM-04,OD,machine_learning,XGBoost,2026-04-07 15:03:08,0.435,0.5853816866874695,-0.15038168668746948,synthetic_full_cycle,synthetic_growth_cycles
