BIM,target,category,model,date,y_true,y_pred,residual,validation_mode,train_source
BIM-05,OD,machine_learning,SVR,2026-03-24 13:13:08,0.786,0.9547115759528101,-0.16871157595281006,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-03-25 12:06:40,0.677,1.0475714951529695,-0.3705714951529695,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-03-26 12:24:14,0.623,0.7929178963130353,-0.16991789631303533,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-03-27 13:01:35,0.827,0.5895530735704324,0.23744692642956755,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-03-30 12:44:47,0.885,0.955032343800406,-0.07003234380040602,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-03-31 14:41:43,0.896,0.9371433180986595,-0.041143318098659454,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-01 14:33:43,0.912,0.912850139631449,-0.0008501396314489762,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-02 13:53:54,0.978,0.9159826440864032,0.062017355913596806,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-06 15:03:11,0.928,0.9938766974959783,-0.06587669749597824,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-07 15:04:51,0.874,0.9241486201368028,-0.05014862013680277,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-08 14:32:10,0.916,0.8353873145427986,0.08061268545720146,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-09 16:20:49,0.892,0.9092846071633065,-0.017284607163306487,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-10 15:10:37,0.874,0.891885266200086,-0.017885266200086014,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-13 15:28:49,0.894,0.8568836686059391,0.0371163313940609,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-14 14:58:17,0.874,0.8913149539096448,-0.01731495390964477,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-15 14:56:47,0.881,0.8688398134104254,0.012160186589574629,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-16 14:45:55,0.881,0.8739510357327454,0.007048964267254654,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-20 21:19:14,0.899,0.8791817914408957,0.019818208559104322,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-27 15:51:34,0.9319999999999999,0.9006705937970005,0.0313294062029994,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-28 15:12:22,0.965,0.9424745675209463,0.022525432479053697,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-29 15:10:01,0.964,0.9787685311674277,-0.014768531167427712,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-04-30 17:10:41,1.0295,0.9680469698761562,0.061453030123843844,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-05-04 15:12:00,1.095,1.037416475064466,0.05758352493553387,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-05-05 14:50:00,0.711,1.1152010156852705,-0.40420101568527056,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-05-06 14:52:00,0.7,0.5130416851296757,0.18695831487032422,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-05-07 15:01:00,0.63,0.8915577137977684,-0.2615577137977684,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-05-08 16:44:00,0.573,0.6097610099599176,-0.0367610099599176,synthetic_full_cycle,synthetic_growth_cycles
BIM-05,OD,machine_learning,SVR,2026-05-11 14:58:00,0.519,0.5554798950494898,-0.036479895049489786,synthetic_full_cycle,synthetic_growth_cycles
